一位室内设计师正在与客户讨论如何重新装修客厅。客户希望空间看起来更整洁、更现代，而不是堆满装饰品。,设计师建议通过减少家具和装饰，突出简约美学，让客厅更现代化。,The designer proposed to @ @ @ by using minimal furniture.,The designer proposed to 「simplify a design」 by using minimal furniture.,设计师建议通过使用最少的家具来「简化设计」。,典型中式英语：'Make the design more simple.' 纠正：'Simplify the design.'（英语中直接用'simplify'，避免冗余表达。）,94815fdc3ad9a801b152fffe62d73af7.wav
一位大学生正在为学校的杂志撰写文章，但初稿内容过于冗长，编辑建议他删减不必要的部分，让文章更简洁有力。,编辑希望通过删掉多余的描述和重复的内容，让文章更清晰、更吸引读者。,The editor advised the writer to @ @ @ by cutting redundant descriptions.,The editor advised the writer to 「simplify a text」 by cutting redundant descriptions.,编辑建议作者通过删减多余的描述来「简化文本」。,典型中式英语：'Make the text shorter.' 纠正：'Simplify the text.'（'shorten'仅指长度，而'simplify'强调清晰和简洁。）,6006a8370f076ef4f11983d290caed41.wav
在一家大型超市里，顾客正在挑选商品，货架上摆满了各种品牌的食品和日用品。,超市里有很多种类的商品，从便宜的到昂贵的都有，满足不同顾客的需求。,"The store offers @ @ @ products, catering to all budgets.","The store offers 「a wide range of」 products, catering to all budgets.",这家商店提供「各种各样的」产品，满足所有预算。,典型中式英语：'The store has many kinds products.' 纠正：'The store offers a wide range of products.'（避免直接翻译‘种类多’，使用自然的搭配‘a wide range of’）,7ff2bb4c532337b1e52b9373970ca968.wav
在一场学术会议上，研究人员讨论气候变化的影响，涉及多种因素。,气候变化的影响涉及很多方面，从温度变化到生态系统破坏。,The impacts of climate change @ @ @ rising sea levels @ ecosystem disruptions.,The impacts of climate change 「range from ... to ...」 rising sea levels to ecosystem disruptions.,气候变化的影响「从……到……」，从海平面上升到生态系统破坏。,典型中式英语：'Climate change affects from sea level to ecosystem.' 纠正：'The impacts of climate change range from rising sea levels to ecosystem disruptions.'（避免生硬的‘affects from’，使用‘range from ... to ...’）,6f913617bc59a8a35d0f09dd6818a754.wav
在一场军事演习中，士兵们正在测试新式武器的射程。,新武器的射程有限，目标太远就无法击中。,"The target was @ @ @, so the weapon couldn’t hit it.","The target was 「out of range」, so the weapon couldn’t hit it.",目标「超出射程」，所以武器无法击中。,典型中式英语：'The target is too far to shoot.' 纠正：'The target was out of range.'（避免模糊的‘too far’，使用‘out of range’更精准）,936ad3802ce530e7a7eb1d56c3916491.wav
在一个偏远的山区，游客发现手机信号时有时无。,在某些区域，手机信号覆盖不到，通信变得困难。,The phone couldn’t connect because it was not @ @.,The phone couldn’t connect because it was not 「within range」.,手机无法连接，因为它不在「信号范围内」。,典型中式英语：'The phone has no signal.' 纠正：'The phone couldn’t connect because it was not within range.'（避免简单描述‘无信号’，使用‘within range’更符合语境）,a3180589488a1bf861dfa160dd772128.wav
一群登山爱好者在喜马拉雅山脉进行探险，欣赏壮丽的自然景观。,喜马拉雅山脉连绵不绝，景色壮观，吸引了许多探险者。,The 「mountain range」 offers breathtaking views for adventurers.,The 「mountain range」 offers breathtaking views for adventurers.,这片「山脉」为冒险者提供了壮丽的景色。,典型中式英语：'The mountains are very beautiful.' 纠正：'The mountain range offers breathtaking views.'（避免泛泛的‘beautiful’，使用‘mountain range’和具体描述）,2d95826ed52a75fbb9d9ef6902dfaf15.wav
在一个旅游宣传片中，介绍某地区连绵起伏的丘陵地带。,这片丘陵地带景色优美，适合徒步和观光。,The @ @ @ is perfect for hiking and sightseeing.,The 「range of hills」 is perfect for hiking and sightseeing.,这片「丘陵地带」非常适合徒步和观光。,典型中式英语：'The hills are good for walk.' 纠正：'The range of hills is perfect for hiking and sightseeing.'（避免不自然的‘good for walk’，使用‘range of hills’和更贴切的表达）,bb4041ed44a62438da814b963f721de2.wav
一位年轻人在公司努力工作，最终成功完成了一个重要的项目，得到了同事和上司的认可。,通过坚持不懈的努力，年轻人实现了自己的职业目标，证明了自己的能力。,"After months of hard work, she finally @ @ @ and earned a promotion.","After months of hard work, she finally 「accomplished a goal」 and earned a promotion.",经过几个月的努力，她终于「实现了一个目标」并获得了晋升。,典型中式英语：She finished a goal. 纠正：'Finish' 不适用于抽象目标，正确表达是 'accomplish a goal' 或 'achieve a goal'。,641a78d6f2859ec82e9b35f9302b1fa3.wav
一名学生在学期末通过不懈努力，完成了所有作业和考试，取得了优异的成绩。,学生通过合理安排时间和专注学习，成功完成了学期的学习任务。,"By staying organized, he @ @ @ before the deadline.","By staying organized, he 「accomplished a task」 before the deadline.",通过保持条理，他「完成了一项任务」并在截止日期前提交。,典型中式英语：He finished a task very good. 纠正：'Finish' 虽可用于任务，但语气较平淡，且 'very good' 不自然。正确表达是 'accomplished a task successfully' 或 'completed a task well'。,8bea828bf2bc710c5262afdfa90d8f35.wav
一位登山者在多次失败后，终于登上了世界最高的山峰，成为团队的骄傲。,登山者凭借毅力和勇气，克服重重困难，完成了非凡的壮举。,"With determination, she @ @ @ by reaching the summit.","With determination, she 「accomplished a feat」 by reaching the summit.",凭借决心，她「完成了一项壮举」，成功登顶。,典型中式英语：She finished a big thing. 纠正：'Finish a big thing' 过于笼统且不正式，正确表达是 'accomplished a feat' 或 'achieved a great accomplishment'。,00fed9e02df7321b8b72754ba53c5d40.wav
一位创业者从小城市起步，通过多年努力建立了一家成功的企业。,创业者通过坚持梦想和不断创新，最终实现了自己的远大目标。,"Through years of hard work, he @ @ @ and built a thriving company.","Through years of hard work, he 「accomplished a dream」 and built a thriving company.",通过多年的努力，他「实现了一个梦想」，建立了一家蓬勃发展的公司。,典型中式英语：He finished his dream. 纠正：'Finish a dream' 不符合英语表达习惯，正确表达是 'accomplished a dream' 或 'realized a dream'。,ade1f27f6d2a91f084584a3cdde3ea9a.wav
一位年轻人在运动中扭伤了脚踝，前往医院接受检查和诊治。,医生为他提供了专业的医疗帮助，包括冰敷和物理治疗。,"After the injury, he had to @ @ for his sprained ankle.","After the injury, he had to 「receive treatment」 for his sprained ankle.",受伤后，他不得不为扭伤的脚踝「接受治疗」。,中式英语：He accepted treatment for his ankle. 纠正：'Accept'通常不用于医疗场景，正确表达是「receive treatment」。,45dcebc2b21187eca09d9fef204a800e.wav
一位慢性病患者定期前往医院进行检查和治疗。,她需要长期接受医疗干预以控制病情。,She has been @ @ for her chronic condition for years.,She has been 「undergoing treatment」 for her chronic condition for years.,她多年来一直在为慢性病「接受治疗」。,中式英语：She is treating her illness for years. 纠正：'Treat'是医生对疾病的行为，患者应使用「undergo treatment」。,e5ff02a6b95c354b3c46b153bdaed6ea.wav
一位员工在公司会议上提出，管理层应该平等对待所有员工。,他希望每个人都能得到公正的对待，不论职位高低。,"He demanded @ @ for all employees, regardless of their position.","He demanded 「fair treatment」 for all employees, regardless of their position.",他要求所有员工无论职位高低都能得到「公平对待」。,中式英语：He asked for equal treatment. 纠正：'Equal'强调结果相同，而「fair treatment」更强调过程公正。,8e1205585f60671374ed0df6c5f73748.wav
一位顾客因会员身份在餐厅获得了额外的服务。,餐厅为VIP顾客提供了特别的礼遇，比如优先座位。,"As a VIP, she always gets @ @ at the restaurant.","As a VIP, she always gets 「special treatment」 at the restaurant.",作为VIP，她在餐厅总是得到「特别对待」。,中式英语：She gets special care at the restaurant. 纠正：'Care'更偏向医疗或关怀，正确表达是「special treatment」。,2fcd38951131f68180d66add03fa0576.wav
一家工厂在生产金属零件时，需要对材料进行高温处理以增强耐用性。,通过加热，金属的结构得以改善，变得更坚固。,The metal parts require @ @ to improve their durability.,The metal parts require 「heat treatment」 to improve their durability.,金属零件需要「热处理」以提高耐用性。,中式英语：The metal needs heating treatment. 纠正：'Heating'不作为形容词，正确术语是「heat treatment」。,6782457d5f41f6a2c160d353f14233fa.wav
一家水处理厂对污水进行化学处理以去除污染物。,通过添加化学物质，污水中的有害物质被中和或去除。,The wastewater undergoes @ @ to remove contaminants.,The wastewater undergoes 「chemical treatment」 to remove contaminants.,废水需要「化学处理」以去除污染物。,中式英语：The water is treated by chemicals. 纠正：表达不够专业，正确术语是「chemical treatment」。,fe303c3b34529661cf3d24e74d61cbff.wav
小明在周末完成了所有工作，下午没有任何安排，决定利用这段时间做点自己喜欢的事情。,想表达有空闲的时间可以用来放松或做兴趣爱好。,"I have some @ @ this afternoon, so I’m going to read a book.","I have some 「spare time」 this afternoon, so I’m going to read a book.",我今天下午有些「空闲时间」，所以打算读一本书。,,026c9afea25ea7dca12436aa593e549f.wav
小红刚搬进新家，发现房子比她需要的空间大，决定把多余的房间用作兴趣空间。,想表达家里有一个额外的房间可以用来做其他用途。,"We have a @ @ in our new house, so we’re turning it into a study.","We have a 「spare room」 in our new house, so we’re turning it into a study.",我们新家有一个「多余的房间」，所以我们把它改成了书房。,,368ed247f8a600f8d6c8ea0c6273afaf.wav
公司为了确保新产品发布会成功，投入了大量资源，毫不吝惜成本。,想表达为了某个目标不惜一切代价，投入所有资源。,They @ @ @ to make the product launch a success.,They 「spare no effort」 to make the product launch a success.,他们「不遗余力」确保产品发布会成功。,,d432992808e5f19de619880ca50c4f24.wav
小刚听说朋友生病了，虽然忙碌，但还是停下来一刻以表达关心。,想表达在忙碌中抽出一点时间去关心别人。,Can you @ @ @ for those who are struggling right now?,Can you 「spare a thought」 for those who are struggling right now?,你能为现在正处于困境中的人「想一想」吗？,,940535c4583bb7b8c0b1e7ba3810833b.wav
在历史剧中，国王面对叛军首领，最终决定不处死他，而是给予宽恕。,想表达仁慈地放过某人的性命，展示宽容。,"The king chose to @ @ @, showing mercy to the rebel leader.","The king chose to 「spare someone’s life」, showing mercy to the rebel leader.",国王选择「饶他一命」，对叛军领袖展现了仁慈。,,963b7f10d62c6eb801dacde7cdccb57b.wav
小李在会议中不想过多描述项目失败的细节，只想快速说明结果。,想表达避免提及不必要的细节，保持简洁。,Please @ @ @ and just tell us the outcome.,Please 「spare the details」 and just tell us the outcome.,请「省去细节」，直接告诉我们结果。,,4bbf04cf995faf12688e14a77f75db95.wav
一个单亲妈妈在城市中独自抚养两个孩子，经济压力很大。她听说政府为低收入家庭提供援助，便前往相关部门咨询。,她希望通过政府的支持来减轻生活负担，比如获得食品补贴或医疗保障。,The single mother applied for @ @ to support her family’s basic needs.,The single mother applied for 「social welfare」 to support her family’s basic needs.,这位单亲妈妈申请了「社会福利」来支持家庭的基本需求。,典型中式英语：She applied for society welfare to help her family. 纠正：应为 social welfare，‘society welfare’是错误的搭配，social welfare 是固定表达。,9394de5e0e9576e4dc8ba0821e0ed54a.wav
在一次社区会议上，居民们讨论如何改善当地的公共服务，比如为老年人提供更好的医疗和交通便利。,居民希望政府能投入更多资源来提升社区的生活质量，特别是为弱势群体提供帮助。,The community proposed reforms to improve the @ @ for elderly residents.,The community proposed reforms to improve the 「public welfare」 for elderly residents.,社区提议改革以改善老年居民的「公共福利」。,典型中式英语：They want to improve the public’s welfare. 纠正：应为 public welfare，‘public’s welfare’显得不自然，public welfare 是更常见的搭配。,eaf142fbba6e2bcf69c9fa082c5c7354.wav
一位老师在学校发现一个学生最近情绪低落，担心他的心理健康问题，决定与家长联系。,老师希望确保学生的身心健康，关注他的情绪状态是否良好。,The teacher reached out to the parents to discuss the student’s @ @.,The teacher reached out to the parents to discuss the student’s 「personal welfare」.,老师联系了家长，讨论学生的「个人幸福」。,典型中式英语：The teacher cared about the student’s personal happy. 纠正：应为 personal welfare，‘personal happy’不是英语中的正确表达，welfare 更适合表示幸福或安康。,6454022d7363ac15dfe7c3be3e7c47df.wav
一个动物保护组织在街头宣传，呼吁市民关注流浪狗的生存状况，并为它们提供更好的生活环境。,组织希望通过宣传让更多人关心动物的生存和幸福，减少虐待行为。,The organization launched a campaign to raise awareness about @ @.,The organization launched a campaign to raise awareness about 「animal welfare」.,该组织发起了一场运动，以提高人们对「动物福祉」的认识。,典型中式英语：They want to protect animal’s welfare. 纠正：应为 animal welfare，‘animal’s welfare’语法上虽可行，但 animal welfare 是更常见的固定搭配。,88dd1c083d9f3f5316ee96bf1f4c4851.wav
在一家科技公司，团队刚刚完成了一个重要项目，但客户反馈平平，团队士气低落。经理决定组织一次团队建设活动来激励大家。,经理希望通过活动让团队成员重新找回自信，激发工作热情。,The team-building event was designed to @ @ among employees.,The team-building event was designed to 「boost confidence」 among employees.,团队建设活动旨在「提升信心」，激发员工的积极性。,"典型中式英语：'Increase the confidence of employees.' 纠正：'Boost confidence' is more natural and concise, emphasizing a positive uplift.",7b05ea698fc5a57653e0297a7896871a.wav
一家零售公司在节假日推出促销活动，希望吸引更多顾客购买产品。,公司通过打折和广告宣传来增加销售额。,The holiday discounts and ads helped to @ @ significantly.,The holiday discounts and ads helped to 「boost sales」 significantly.,节日折扣和广告帮助「提升销售额」显著。,"典型中式英语：'Improve the sales.' 纠正：'Boost sales' conveys a stronger, more dynamic increase.",8c93e582d0be2ea30fde5011eb63d50c.wav
一位长跑运动员在比赛中感到疲惫，教练递给他一瓶能量饮料。,教练希望饮料能帮助运动员恢复体力，继续坚持跑下去。,The energy drink was meant to @ @ for the exhausted runner.,The energy drink was meant to 「boost energy」 for the exhausted runner.,能量饮料旨在为筋疲力尽的跑步者「提升能量」。,典型中式英语：'Add energy to the runner.' 纠正：'Boost energy' is more idiomatic and implies a quick surge.,6d8f4f3e1ae7ceaeda1db604c290ab77.wav
在偏远山区，手机信号很弱，技术人员安装了一个信号增强器。,通过设备来增强手机信号，确保通信顺畅。,The new device was installed to @ @ in the remote area.,The new device was installed to 「boost signal」 in the remote area.,新设备被安装以在偏远地区「增强信号」。,典型中式英语：'Strengthen the signal.' 纠正：'Boost signal' is more commonly used in technical contexts for signal enhancement.,0f471dd82d1bfde2a936995d62033a41.wav
一群孩子在公园玩耍，想爬上一堵矮墙，但其中一个孩子太矮，够不着。,其他孩子帮助那个矮个子孩子爬上去。,The older kids @ @ the younger one to help him climb the wall.,The older kids 「boosted someone up」 the younger one to help him climb the wall.,大孩子们「向上推」小一点的孩子，帮助他爬上墙。,"典型中式英语：'Lift the child up.' 纠正：'Boost someone up' specifically implies a quick, assisting push upward.",4e1780ed1427d57a7ea1230b6aa7aa99.wav
在一次户外探险中，团队需要翻越一道篱笆，一个人先爬过去，然后帮助其他人。,团队成员互相帮助，依次翻过障碍。,She climbed first and then @ @ her teammate to get him across.,She climbed first and then 「boosted over」 her teammate to get him across.,她先爬过去，然后「推过」她的队友，帮助他翻过去。,典型中式英语：'Help teammate cross.' 纠正：'Boost over' is more precise for assisting over an obstacle.,fcc352c24406a78e90b0bb9dd98e6577.wav
在一家公司中，项目经理提交了一份新产品的开发计划，需要得到高层的认可才能继续推进。,经理希望高层能够正式同意这个计划，以便团队可以开始工作。,The board will carefully review the proposal before deciding to @ @ @.,The board will carefully review the proposal before deciding to 「approve a plan」.,董事会将仔细审查提案，然后决定是否「批准计划」。,典型中式英语：'Agree the plan' → 纠正：'Approve the plan'，因为'agree'更常用于表示意见一致，而'approve'强调正式批准。,7013a06291190c6ea0991faa3800e9bc.wav
一位员工向人力资源部门提交了休假申请，希望在下个月能够休一周的假。,员工希望HR能够正式同意他们的休假请求。,"After checking the schedule, HR decided to @ @ @.","After checking the schedule, HR decided to 「approve a request」.",在检查日程后，人力资源部决定「批准请求」。,典型中式英语：'Pass the request' → 纠正：'Approve the request'，因为'pass'在此场景中不够正式，且不常用于批准请求。,5703e185347a6010efa87d3dfddb6a5f.wav
在一个家庭聚会上，父母讨论孩子选择大学专业的事情，父亲对孩子的选择表示支持。,父亲觉得孩子的选择很好，表达了他的赞同。,I really @ @ @ choosing to study environmental science.,I really 「approve of someone」 choosing to study environmental science.,我真的很「赞成某人」选择学习环境科学。,典型中式英语：'I agree him to study this' → 纠正：'I approve of him studying this'，因为'agree'后通常不直接接人，且表达不够自然。,46130c1a80174a59892bdc15bc499365.wav
朋友们在讨论是否要一起去国外旅行，有人提出了一个冒险的旅行计划，大家对此表示认可。,朋友们觉得这个冒险的计划很棒，表达了他们的支持。,"Most of us @ @ @, as it sounds exciting.","Most of us 「approve of an idea」, as it sounds exciting.",我们大多数人都「赞成这个想法」，因为它听起来很刺激。,典型中式英语：'We all like this idea' → 纠正：'We approve of this idea'，因为'like'表达的是喜欢，而'approve of'更强调认可和支持。,605856476486caa2ae71ccaf2ef5ac50.wav
医院急诊室，一名车祸受伤的病人被送入抢救。医生和护士紧张地工作，观察病人的生命体征。病人昏迷了几个小时后，医生注意到他的眼皮微微动了动。,描述病人从昏迷中恢复，重新感知周围环境的状态。,"After hours in a coma, the patient finally began to @ @.","After hours in a coma, the patient finally began to 「regain consciousness」.",在昏迷数小时后，病人终于开始「恢复意识」。,典型中式英语：'The patient waked up his consciousness.' 纠正：'The patient regained consciousness.'（应使用固定搭配'regain consciousness'，而不是'wake up'搭配'consciousness'）,4784b52312b2c6f309019e374e3dac15.wav
一名登山者在高海拔地区因缺氧突然晕倒，队友紧急为他提供氧气并尝试唤醒他。队友焦急地呼喊他的名字，担心他无法醒来。,描述因意外导致短暂失去知觉的情况。,"Due to severe oxygen deprivation, the climber suddenly @ @.","Due to severe oxygen deprivation, the climber suddenly 「lost consciousness」.",由于严重缺氧，登山者突然「失去意识」。,典型中式英语：'The climber's consciousness disappeared.' 纠正：'The climber lost consciousness.'（'disappear'不适用于'consciousness'，应使用'lose consciousness'）,8e612a58d6432764fa96213d8d3c70c9.wav
一群环保主义者在社区组织讲座，试图让更多人关注气候变化问题。他们通过展示数据和真实案例，希望激发听众的环保意识。,描述通过教育或宣传提升群体对某一问题的关注和理解。,The activists aimed to @ @ about environmental issues among the local residents.,The activists aimed to 「raise consciousness」 about environmental issues among the local residents.,活动家们旨在提高当地居民对环境问题的「意识」。,典型中式英语：'They want to increase people's environment consciousness.' 纠正：'They aim to raise consciousness about the environment.'（'increase'不常与'consciousness'搭配，且应明确问题领域）,8455f4292d4d1d0a27eb60efa8d9d473.wav
一名作家在咖啡馆里写作，她试图通过小说捕捉角色的内心独白，展现他们对生活琐事的感悟。她的文字如同思想的流动，充满哲理。,描述文学中表现人物内心思想连续流动的写作手法。,"Her novel brilliantly captured the protagonist’s @ @ @, blending memories and fleeting thoughts.","Her novel brilliantly captured the protagonist’s 「stream of consciousness」, blending memories and fleeting thoughts.",她的小说出色地捕捉了主人公的「意识流」，融合了记忆与转瞬即逝的想法。,典型中式英语：'Her book shows the flow of the character’s thinking.' 纠正：'Her novel captures the character’s stream of consciousness.'（'flow of thinking'不够地道，'stream of consciousness'是文学术语）,4dda28e0b2fd803d8b19d8f8602abb5e.wav
在一个繁忙的火车站，售票窗口前排起了长队。人们焦躁地等待着，但一位老人却安静地站在队伍中，没有任何不耐烦的迹象。,这位老人展现了一种从容不迫的心态，即使面对长时间的等待，也能保持平静，不急不躁。,The old man @ @ in the long queue without any complaints.,The old man 「waited patiently」 in the long queue without any complaints.,这位老人在长长的队伍中「耐心地等待」，没有任何抱怨。,典型中式英语：He waited very patient. 纠正：He waited patiently.（patient是形容词，不能修饰动词，需用副词patiently。）,02faa56cfc887618cb146958dcd26dff.wav
在一个英语课堂上，老师正在帮助一个学生理解复杂的语法规则。学生反复提问，但老师始终保持微笑，细致地回答。,老师展现了极大的耐心，愿意倾听学生的疑惑，并不厌其烦地解答，直到学生明白为止。,The teacher @ @ to the student’s repeated questions about grammar.,The teacher 「listened patiently」 to the student’s repeated questions about grammar.,老师「耐心地倾听」学生对语法反复提出的问题。,典型中式英语：The teacher listened the questions with patience. 纠正：The teacher listened patiently to the questions.（with patience冗余且不自然，listen patiently更简洁地道。）,d7007fd9e3d56dd769bea9fce73d6ec5.wav
在一个手工艺作坊里，一位工匠正在雕刻一块复杂的木头。他花了好几个小时，小心翼翼地处理每一个细节，没有一丝急躁。,这位工匠展现了对工艺的专注和耐心，愿意花时间确保每个细节都完美无瑕。,The artisan @ @ on the intricate wood carving for hours.,The artisan 「worked patiently」 on the intricate wood carving for hours.,这位工匠在复杂的木雕上「耐心地工作」了好几个小时。,典型中式英语：He worked with patient on the carving. 纠正：He worked patiently on the carving.（with patient语法错误且不自然，patiently直接修饰动词更恰当。）,776aea4d357c8d48b215c20681208079.wav
在一个音乐教室里，一位钢琴老师正在教一个初学者弹奏简单的曲子。学生总是出错，但老师从不责骂，而是慢慢引导学生改正。,老师对教学充满耐心，愿意花时间帮助学生逐步掌握技能，即使过程很慢也不急躁。,The piano teacher @ @ the beginner to play the simple melody correctly.,The piano teacher 「taught patiently」 the beginner to play the simple melody correctly.,钢琴老师「耐心地教导」初学者正确弹奏简单的旋律。,典型中式英语：The teacher taught the student very patient. 纠正：The teacher taught the student patiently.（very patient修饰名词，需用副词patiently修饰动词。）,8d438866d8dfe6521f04220423b1e3a6.wav
你在一家咖啡店和朋友聊天，谈到最近找工作的情况。朋友提到一个同学找到了一份不错的工作。,想表达这个工作条件好，薪水合理，适合年轻人发展。,My classmate finally landed a @ @ after months of searching.,My classmate finally landed a 「decent job」 after months of searching.,我同学找了几个月，终于找到了一份「体面的工作」。,典型中式英语：'He found a good job.' 纠正：'Good' 太泛泛，不够具体。使用 'decent job' 更能体现工作符合标准且得体。,9cdad2416d087320096f9baff5889c05.wav
你在和同事讨论一位新加入团队的成员，觉得他性格很好，工作态度认真。,想表达这个新同事为人友善，值得信赖，给人好印象。,"The new guy seems like a @ @, always willing to help.","The new guy seems like a 「decent person」, always willing to help.",新来的家伙看起来是个「正派的人」，总是乐于助人。,典型中式英语：'He is a good man.' 纠正：'Good man' 过于笼统，'decent person' 更能传达为人得体的含义。,c6f1c02a8a4a022618d4b515ff247579.wav
你和朋友在一家新开的餐厅吃饭，觉得食物味道不错，价格也合理。,想表达这顿饭的质量很好，满足了你的期待。,We had a @ @ at that new place downtown.,We had a 「decent meal」 at that new place downtown.,我们在市中心那家新餐厅吃了一顿「不错的饭」。,典型中式英语：'The food is good.' 纠正：'Good' 缺乏具体性，'decent meal' 更能表达饭菜达到满意但不过分夸张的程度。,92f370ed4ea2c7e82f266520a97b7cf6.wav
你在和朋友讨论一场篮球比赛，觉得你们支持的队伍表现得还可以，虽然没有赢。,想表达队伍发挥得不错，表现令人满意。,"Our team put up a @ @, even though they lost.","Our team put up a 「decent performance」, even though they lost.",我们队虽然输了，但表现得「相当不错」。,典型中式英语：'They played good.' 纠正：'Good' 用法不地道，'decent performance' 更符合英语表达习惯，强调表现尚好。,3869c85c37ca2684983c60530c1da536.wav
在一所大学里，教授们正在准备下学期的课程计划。他们需要检查现有课程大纲，确保内容符合最新学术标准。,教授们想要仔细评估课程内容，确保它们是最新的，并且适合学生需求。,The faculty decided to @ @ @ of the curriculum to incorporate recent research findings.,The faculty decided to 「conduct a review」 of the curriculum to incorporate recent research findings.,教职员工决定「进行审查」课程大纲，以纳入最新的研究成果。,中式英语：'Check the curriculum again.' 纠正：'Conduct a review of the curriculum.'（'check again'显得不够正式，且未体现系统性评估的含义。）,d26e149614fd779fe7020654047289f3.wav
一家公司正在进行年度绩效评估，员工需要与经理讨论过去一年的工作表现。,员工希望通过评估了解自己的工作表现，并获得改进建议。,Every employee must @ @ @ to discuss their performance with the manager.,Every employee must 「undergo a review」 to discuss their performance with the manager.,每位员工必须「接受审查」以与经理讨论他们的工作表现。,中式英语：'Have a check with the manager.' 纠正：'Undergo a review with the manager.'（'have a check'不准确，未能表达正式评估的过程。）,535aa60a5a5c7397890ce5bb8905bde5.wav
一位美食爱好者在网上分享自己对一家新餐厅的体验，描述菜品和服务。,美食爱好者想通过文字分享自己的用餐感受，帮助其他人决定是否去这家餐厅。,She decided to @ @ @ about the new restaurant on a food blog.,She decided to 「write a review」 about the new restaurant on a food blog.,她决定在美食博客上「写评论」关于这家新餐厅。,中式英语：'Write some comments about the restaurant.' 纠正：'Write a review about the restaurant.'（'comments'更随意，未能体现评论的结构性和完整性。）,ad95f4540e337384ad9ae370f2f8bc16.wav
一位顾客在网上购买了一款耳机后，觉得音质很好，想在购物网站上分享自己的看法。,顾客希望通过评价让其他买家了解这款耳机的优点。,He was so impressed that he decided to @ @ @ on the shopping website.,He was so impressed that he decided to 「post a review」 on the shopping website.,他非常满意，决定在购物网站上「发布评论」。,中式英语：'Put some opinions on the website.' 纠正：'Post a review on the website.'（'put opinions'不自然，且未体现评论的正式发布行为。）,a87a2a3a8b997fec12b7711db305c09d.wav
一名高中生即将在下周参加期末考试，他正在整理数学笔记，准备复习重点内容。,学生希望通过重新看笔记来巩固知识，确保考试时能记住关键公式。,He spent the weekend @ @ @ to prepare for the math exam.,He spent the weekend 「reviewing notes」 to prepare for the math exam.,他整个周末都在「复习笔记」以准备数学考试。,中式英语：'Look at notes again.' 纠正：'Review notes.'（'look at again'显得随意，未能体现系统性复习的过程。）,2225d2b9e895b34a84949f287702635f.wav
一名大学生在准备英语口语考试，她需要练习对话并复习相关词汇。,大学生希望通过温习确保自己能在考试中流利表达。,She set aside two hours each day to @ @ @ @ to improve her speaking skills.,She set aside two hours each day to 「review for a test」 to improve her speaking skills.,她每天留出两小时来「为考试复习」以提高口语能力。,中式英语：'Study for the test again.' 纠正：'Review for a test.'（'study again'不够具体，未能突出复习的针对性。）,411f6f17de601e987d40cc6d9060b413.wav
一位中国学生在准备雅思考试时，发现需要投入大量时间来提高写作水平。,学生意识到写作部分的提升需要花费很多时间来练习和修改。,Preparing for the IELTS writing section requires an @ @ @ to improve.,Preparing for the IELTS writing section requires a 「considerable amount of time」 to improve.,准备雅思写作部分需要「相当多的时间」来提升。,典型中式英语：'It needs very much time to improve.' 纠正：'It requires a considerable amount of time to improve.'（避免直接翻译‘很多时间’，用更自然的搭配和词汇）,53f405472ac1f3413f3f98fa319fa819.wav
一家中国初创公司在开发新产品时，团队成员投入了大量精力来完善设计。,团队认为只有付出很多努力，才能让产品在市场上脱颖而出。,The team put in an @ @ @ to perfect the product design.,The team put in a 「considerable amount of effort」 to perfect the product design.,团队投入了「相当多的精力」来完善产品设计。,典型中式英语：'They used big effort to design.' 纠正：'They put in a considerable amount of effort to design.'（避免‘big effort’这种不自然的表达，用更地道的搭配）,5ce5491633154249d6b450c04d2f80b9.wav
一位中国学者在国际会议上发表了关于气候变化的演讲，引起了广泛关注。,学者的观点对全球环保政策讨论产生了重要影响。,Her speech had a @ @ @ global environmental policies.,Her speech had a 「considerable influence on」 global environmental policies.,她的演讲对全球环保政策产生了「相当大的影响」。,典型中式英语：'Her speech affected environment policy very much.' 纠正：'Her speech had a considerable influence on environmental policy.'（避免直接用‘affect very much’，选用更正式的搭配）,7bcc981788b6cdb3de774a36273c8ca6.wav
一位中国企业家通过慈善捐款支持了乡村教育的发展。,企业家的捐款为乡村学校的建设作出了重要贡献。,His donations made a @ @ @ rural education.,His donations made a 「considerable contribution to」 rural education.,他的捐款为乡村教育作出了「相当大的贡献」。,典型中式英语：'His money helped education a lot.' 纠正：'His donations made a considerable contribution to education.'（避免过于简单的‘help a lot’，用更精确的表达）,4b1e65017f0f05d19d1663b65e564c4f.wav
一个学生在准备大学申请时，向学长咨询建议。学长因为自己经验有限，提供了错误的选校建议，导致学生选择了不适合的学校。,学生因为相信学长的建议，错误地认为某些学校更适合自己，最终浪费了申请机会。,The senior @ @ @ believing that the university was the best fit for his major.,The senior 「misguided him into」 believing that the university was the best fit for his major.,学长「误导他认为」那所大学是最适合他专业的选择。,Chinglish: 'He was misguided to think' → Correct: 'He was 「misguided into」 thinking',9474c69938e12491e23a837e51452f6a.wav
一个游客在陌生的城市问路，路人出于好心但指错了方向，导致游客走了很远的冤枉路。,游客因为相信路人的指引，走了错误的路线，浪费了时间。,"The passerby @ @ the tourist, causing him to take the wrong route.","The passerby 「misguided about」 the tourist, causing him to take the wrong route.",路人「误导了」游客，导致他走了错误的路线。,"Chinglish: 'The passerby misguided the tourist about the way' → Correct: 'The passerby 「misguided about」 the tourist, causing him to take the wrong route.'",aecfa92d7d787d09c6a6d79d5ba3f7f1.wav
